label,connection_id,srtt,rtt,mdev,min_rtt,inflight,lost,retrans_out,sack_out,snd_cwnd,sk_pacing_rate,delivered
unknown,160.217.124.202,614,8082,88,185,1035,0,0,0,1066,1833488344,3165555
unknown,160.217.124.202,759,8183,148,185,1125,0,0,0,1147,1948456262,3277020
unknown,160.217.124.202,1032,8549,210,185,1170,0,0,0,1214,1973981892,3388823
unknown,160.217.124.202,867,7922,385,185,1260,0,0,0,1286,2256555011,3510278
unknown,160.217.124.202,754,7721,143,185,1042,0,0,0,1042,1876004869,3632344
unknown,160.217.124.202,712,7678,227,185,1080,0,0,0,1124,2034969940,3743501
unknown,160.217.124.202,966,7403,258,185,1215,0,0,0,1216,2283313899,3869636
unknown,160.217.124.202,714,6991,270,185,1305,0,0,0,1311,2606772822,4009060
unknown,160.217.124.202,703,8144,255,185,1357,0,0,0,1399,2387919842,4152232
unknown,160.217.124.202,683,7213,280,185,1169,0,0,0,1206,2324187550,4292540
unknown,160.217.124.202,676,6213,289,185,1035,0,0,0,1047,2342529792,4431184
unknown,160.217.124.202,718,6264,252,185,1170,0,0,0,1192,2645235249,4573924
unknown,160.217.124.202,636,6740,245,185,1305,0,0,0,1311,2703849970,4721335
unknown,160.217.124.202,823,8057,291,185,1395,0,0,0,1405,2424056596,4863562
unknown,160.217.124.202,855,6775,190,185,1125,0,0,0,1154,2367752501,5002804
unknown,160.217.124.202,574,6149,250,185,1080,0,0,0,1084,2450555732,5145994
unknown,160.217.124.202,482,7620,692,185,1035,0,0,0,1070,1951949606,5282479
unknown,160.217.124.202,805,7288,275,185,1174,0,0,0,1198,2285010757,5419410
unknown,160.217.124.202,735,7123,429,185,1305,0,0,0,1307,2550659216,5560416
unknown,160.217.124.202,789,9257,275,185,1396,0,0,0,1396,2096307313,5697463
unknown,160.217.124.202,921,8624,644,185,1447,0,0,0,1491,2403303896,5847535
unknown,160.217.124.202,834,7590,165,185,1215,0,0,0,1251,2291159525,5993419
unknown,160.217.124.202,1016,8442,122,185,1305,0,0,0,1347,2218002558,6129314
unknown,160.217.124.202,520,8589,446,185,1395,0,0,0,1431,2315990778,6265466
unknown,160.217.124.202,672,7640,216,185,1170,0,0,0,1206,2194288586,6406322
unknown,160.217.124.202,831,7236,409,185,1305,0,0,0,1333,2560774792,6544421
unknown,160.217.124.202,894,8923,280,185,1440,0,0,0,1448,2255783749,6689073
unknown,160.217.124.202,977,8209,383,185,1205,0,0,0,1249,2115007820,6824084
unknown,160.217.124.202,1030,7705,313,185,1370,0,0,0,1373,2477066632,6965399
unknown,160.217.124.202,591,8322,254,185,1440,0,0,0,1479,2470473828,7109063
unknown,160.217.124.202,901,7827,367,185,1263,0,0,0,1276,2266183825,7250351
unknown,160.217.124.202,934,8585,350,185,1395,0,0,0,1397,2262017192,7392716
unknown,160.217.124.202,1058,9203,318,185,1498,0,0,2,1500,2265695968,7534268
unknown,160.217.124.202,630,7219,616,185,1260,0,0,0,1303,2509037595,7673962
unknown,160.217.124.202,1019,9040,362,185,1395,0,0,0,1407,2163542654,7808500
unknown,160.217.124.202,804,7368,378,185,1170,0,0,0,1180,2226241042,7950414
unknown,160.217.124.202,790,7407,661,185,1311,0,0,0,1312,2462245119,8089511
unknown,160.217.124.202,980,8017,169,185,1395,0,0,0,1431,2481232979,8236336
unknown,160.217.124.202,562,7726,319,185,1294,0,0,0,1294,2328195081,8386504
unknown,160.217.124.202,842,6329,613,185,1167,0,0,0,1208,2653210048,8525064
unknown,160.217.124.202,1001,7360,316,185,1171,0,0,0,1193,2253213913,8656210
unknown,160.217.124.202,857,7940,460,185,1350,0,0,0,1392,2437016826,8802331
unknown,160.217.124.202,981,9008,446,185,1530,0,0,0,1554,2398073179,8949854
unknown,160.217.124.202,824,7831,173,185,1487,0,0,0,1498,2659098250,9102630
unknown,160.217.124.202,705,6598,237,185,1080,0,0,0,1118,2355425037,9245663
unknown,160.217.124.202,792,7297,400,185,1215,0,0,0,1223,2329817514,9394081
unknown,160.217.124.202,747,8153,118,185,1395,0,0,0,1425,2429613639,9544291
unknown,160.217.124.202,1165,9076,281,185,1585,0,0,0,1586,2429117320,9694425
unknown,160.217.124.202,978,8849,312,185,1680,0,0,0,1719,2700358820,9845926
unknown,160.217.124.202,1014,9915,133,185,1835,0,0,0,1835,2572664447,9996884
unknown,160.217.124.202,1178,10090,110,185,1721,0,0,0,1939,2671323211,10148231
unknown,160.217.124.202,1278,10867,306,185,2032,0,0,0,2032,2599284586,10300104
unknown,160.217.124.202,1253,10640,274,185,2055,0,0,0,2111,2757950075,10453673
unknown,160.217.124.202,1074,10351,137,185,2074,0,0,0,2170,2914185682,10599978
unknown,160.217.124.202,999,9920,192,185,2079,0,0,0,2172,3043602580,10745058
unknown,160.217.124.202,1240,11674,461,185,2063,0,0,0,2175,2589878362,10895508
unknown,160.217.124.202,984,9752,339,185,1774,0,0,0,1774,2528714027,11047712
unknown,160.217.124.202,1063,9141,360,185,1568,0,0,0,1597,2428572103,11203203
unknown,160.217.124.202,908,9026,479,185,1447,0,0,0,1479,2277784533,11352800
unknown,160.217.124.202,831,7032,264,185,1216,0,0,0,1216,2403778839,11492409
unknown,160.217.124.202,1076,8642,166,185,1395,0,0,0,1401,2253531682,11633186
unknown,160.217.124.202,811,8796,85,185,1440,0,0,0,1441,2277291132,11670986
unknown,160.217.124.202,1006,7221,461,185,1289,0,0,0,1331,2562244121,11916074
unknown,160.217.124.202,781,7959,61,185,1485,0,0,0,1522,2658250735,12069400
unknown,160.217.124.202,1069,8252,102,185,1432,0,0,0,1467,2471215899,12221354
unknown,160.217.124.202,1020,9097,457,185,1602,0,0,0,1615,2467823678,12371392
unknown,160.217.124.202,1016,9020,389,185,1747,0,0,0,1748,2693857915,12524508
unknown,160.217.124.202,1239,8362,257,185,1531,0,0,0,1558,2589984022,12677109
unknown,160.217.124.202,1015,8121,17,185,1473,0,0,0,1496,2560718729,12819999
unknown,160.217.124.202,993,8568,413,185,1656,0,0,0,1657,2688331652,12977123
unknown,160.217.124.202,810,7317,165,185,1170,0,0,0,1171,2224659942,13123149
unknown,160.217.124.202,803,7503,292,185,1350,0,0,0,1380,2556724510,13267329
unknown,160.217.124.202,1025,8809,181,185,1530,0,0,0,1548,2442778794,13416434
unknown,160.217.124.202,867,6994,257,185,1260,0,0,0,1278,2540066113,13561834
unknown,160.217.124.202,1051,8284,96,185,1305,0,0,0,1311,2199897247,13711796
unknown,160.217.124.202,810,7936,311,185,1089,0,0,0,1125,1970564516,13852425
unknown,160.217.124.202,812,7448,271,185,1215,0,0,0,1225,2286315789,13993825
unknown,160.217.124.202,778,7401,337,185,1218,0,0,0,1231,2312104418,14131610
unknown,160.217.124.202,791,7661,149,185,1395,0,0,0,1430,2594719227,14278943
unknown,160.217.124.202,725,7040,432,185,1222,0,0,0,1235,2438563636,14417777
unknown,160.217.124.202,1044,8265,22,185,1432,0,0,0,1436,2415190417,14565752
unknown,160.217.124.202,784,7076,486,185,1219,0,0,0,1223,2402583154,14709460
unknown,160.217.124.202,773,6982,381,185,1215,0,0,0,1247,2482712346,14847273
unknown,160.217.124.202,787,7238,472,185,1215,0,0,0,1259,2417947941,14985772
