label,connection_id,srtt,rtt,mdev,min_rtt,inflight,lost,retrans_out,sack_out,snd_cwnd,sk_pacing_rate,delivered
unknown,160.217.166.30,1525,12113,238,444,105,0,0,0,138,122601893,212332
unknown,160.217.166.30,1676,12491,392,444,138,0,0,0,138,126462886,225777
unknown,160.217.166.30,1643,12318,469,444,104,0,0,0,138,126462886,234137
unknown,160.217.166.30,1561,12733,417,444,103,0,0,0,138,122661380,242510
unknown,160.217.166.30,1545,12338,208,444,104,0,0,0,138,120054834,250881
unknown,160.217.166.30,1413,12201,355,444,122,0,0,0,138,128073839,259189
unknown,160.217.166.30,1340,12032,383,444,121,0,0,0,138,118572728,267562
unknown,160.217.166.30,1599,12393,319,444,104,0,0,0,138,118572728,275905
unknown,160.217.166.30,1662,12411,414,444,138,0,0,0,138,125783975,284197
unknown,160.217.166.30,1599,12379,261,444,138,0,0,0,138,125783975,292569
unknown,160.217.166.30,1637,12462,363,444,138,0,0,0,138,124502729,300941
unknown,160.217.166.30,1620,12330,348,444,105,0,0,0,138,125713868,309254
unknown,160.217.166.30,1616,12068,344,444,104,0,0,0,138,126387885,317581
unknown,160.217.166.30,1634,12156,374,444,138,0,0,0,138,122504989,325965
unknown,160.217.166.30,1543,11528,414,444,138,0,0,0,139,123212192,334337
unknown,160.217.166.30,1668,12394,327,444,138,0,0,0,138,123212192,342663
unknown,160.217.166.30,1629,12541,335,444,138,0,0,0,138,131563393,351035
unknown,160.217.166.30,1484,12209,295,444,104,0,0,0,138,137954934,359349
unknown,160.217.166.30,1746,12311,495,444,138,0,0,0,161,124221640,367641
unknown,160.217.166.30,1665,13019,385,444,138,0,0,0,175,133754693,376013
unknown,160.217.166.30,1648,12490,424,444,138,0,0,0,138,133754693,384431
unknown,160.217.166.30,1608,12344,415,444,138,0,0,0,138,119680823,392803
unknown,160.217.166.30,1637,12203,378,444,138,0,0,0,138,121168903,401175
unknown,160.217.166.30,497,11372,451,444,23,0,0,0,23,138272196,409465
unknown,160.217.166.30,542,3941,330,340,12,0,0,0,17,138272196,412775
unknown,160.217.166.30,463,3761,146,340,16,0,0,0,17,138272196,416091
unknown,160.217.166.30,1641,12350,378,336,138,0,0,0,138,145011864,424267
unknown,160.217.166.30,1560,12158,350,336,104,0,0,0,138,145011864,432627
unknown,160.217.166.30,1634,12297,405,336,104,0,0,0,138,120658164,440999
unknown,160.217.166.30,1562,12139,352,336,104,0,0,0,138,120658164,449371
unknown,160.217.166.30,1544,12048,332,336,105,0,0,0,138,118939770,457742
unknown,160.217.166.30,1604,12314,272,336,138,0,0,0,138,126635954,466081
unknown,160.217.166.30,1553,12165,282,336,105,0,0,0,138,126635954,474486
unknown,160.217.166.30,1657,12163,451,336,138,0,0,0,138,120254036,482687
unknown,160.217.166.30,1611,12358,292,336,103,0,0,0,138,120254036,491186
unknown,160.217.166.30,1662,12252,407,336,138,0,0,0,138,119505101,499477
unknown,160.217.166.30,1551,12356,272,336,138,0,0,0,138,124811031,507803
unknown,160.217.166.30,1167,10953,583,336,138,0,0,0,145,124811031,516175
unknown,160.217.166.30,1499,11322,382,336,138,0,0,0,138,120054834,524547
unknown,160.217.166.30,1591,12232,372,336,103,0,0,0,138,121420871,532908
unknown,160.217.166.30,1556,12214,310,336,104,0,0,0,138,121994748,541279
unknown,160.217.166.30,1627,12390,275,336,138,0,0,0,138,119979916,549571
unknown,160.217.166.30,1614,12415,341,336,138,0,0,0,138,122522910,557943
unknown,160.217.166.30,1643,12278,382,336,104,0,0,0,138,122937823,566303
unknown,160.217.166.30,1587,12390,266,336,138,0,0,0,138,132409398,574365
unknown,160.217.166.30,1459,12081,301,336,105,0,0,0,138,147122853,582632
unknown,160.217.166.30,1624,12527,307,336,103,0,0,0,138,129683879,591006
unknown,160.217.166.30,1626,12253,328,336,138,0,0,0,138,118207843,599343
unknown,160.217.166.30,1682,12364,438,336,138,0,0,0,138,119830162,607715
unknown,160.217.166.30,1406,12214,332,336,121,0,0,0,138,123129475,616058
unknown,160.217.166.30,1636,12363,365,336,138,0,0,0,138,123838088,624367
unknown,160.217.166.30,1571,12238,457,336,104,0,0,0,138,123838088,632727
unknown,160.217.166.30,1542,12098,361,336,105,0,0,0,138,123054307,638154
unknown,160.217.166.30,1649,12190,411,336,138,0,0,0,138,122193285,644607
unknown,160.217.166.30,1624,12132,381,336,104,0,0,0,138,120280419,653013
unknown,160.217.166.30,1655,12225,398,336,138,0,0,0,138,125036948,660753
unknown,160.217.166.30,1734,12735,469,336,138,0,0,0,157,124584949,669033
unknown,160.217.166.30,1266,12016,562,336,122,0,0,0,138,124584949,677375
unknown,160.217.166.30,1530,11925,388,336,103,0,0,0,138,123691404,685260
unknown,160.217.166.30,1530,11798,400,336,103,0,0,0,138,123370408,693724
unknown,160.217.166.30,1540,12164,316,336,105,0,0,0,138,126445049,702094
unknown,160.217.166.30,1665,12504,461,336,138,0,0,0,138,126445049,710433
unknown,160.217.166.30,1526,11615,375,336,103,0,0,0,138,123659877,718748
unknown,160.217.166.30,1580,12128,239,336,138,0,0,0,138,129457962,727131
unknown,160.217.166.30,1642,12710,331,336,104,0,0,0,138,129457962,735445
unknown,160.217.166.30,1566,12171,294,336,104,0,0,0,138,128911796,743679
unknown,160.217.166.30,1669,12396,386,336,138,0,0,0,138,133440915,751879
unknown,160.217.166.30,1385,12278,375,336,121,0,0,0,138,133440915,760222
unknown,160.217.166.30,1513,11577,451,336,103,0,0,0,138,118866179,768566
unknown,160.217.166.30,1679,11982,503,336,104,0,0,0,138,117990057,776937
unknown,160.217.166.30,1710,12480,415,336,138,0,0,0,138,127585832,785275
unknown,160.217.166.30,1599,12414,482,336,105,0,0,0,138,121344127,793680
unknown,160.217.166.30,1676,12380,416,336,138,0,0,0,138,121641727,802065
unknown,160.217.166.30,1615,12247,355,336,138,0,0,0,138,121641727,810345
unknown,160.217.166.30,1658,12389,408,336,138,0,0,0,138,119531899,818717
unknown,160.217.166.30,494,10345,549,336,17,0,0,0,17,140588278,827010
unknown,160.217.166.30,488,4404,349,318,16,0,0,0,17,140588278,830179
unknown,160.217.166.30,508,4792,571,318,17,0,0,0,17,140588278,832964
unknown,160.217.166.30,1689,12316,417,318,138,0,0,0,138,140588278,841165
unknown,160.217.166.30,1633,12298,377,318,138,0,0,0,138,122304377,849537
unknown,160.217.166.30,1671,12458,404,318,138,0,0,0,138,121497615,857909
unknown,160.217.166.30,1659,12479,417,318,138,0,0,0,138,121558180,866281
unknown,160.217.166.30,1576,12359,311,318,105,0,0,0,138,126635207,874640
unknown,160.217.166.30,1627,12215,450,318,104,0,0,0,138,119904998,883013
unknown,160.217.166.30,1631,12384,363,318,138,0,0,0,138,122046933,891351
unknown,160.217.166.30,1701,12691,443,318,138,0,0,0,138,122046933,899723
unknown,160.217.166.30,1285,10354,360,318,122,0,0,0,149,127305241,908019
unknown,160.217.166.30,1635,12406,337,318,138,0,0,0,138,133549933,916329
unknown,160.217.166.30,1597,12474,368,318,104,0,0,0,138,129125351,924689
unknown,160.217.166.30,1552,12242,314,318,103,0,0,0,138,122312840,933062
unknown,160.217.166.30,1584,12237,303,318,104,0,0,0,138,119457562,941433
unknown,160.217.166.30,1634,12275,392,318,104,0,0,0,138,119457562,949805
unknown,160.217.166.30,1640,12394,417,318,138,0,0,0,138,130849967,958143
unknown,160.217.166.30,1737,14124,865,318,138,0,0,0,138,122115546,966377
unknown,160.217.166.30,1644,12254,409,318,138,0,0,0,138,125099505,974749
unknown,160.217.166.30,1422,11728,407,318,138,0,0,0,138,121728675,983121
unknown,160.217.166.30,1646,11705,635,318,138,0,0,0,138,132291835,991401
unknown,160.217.166.30,1638,13300,656,318,166,0,0,0,182,131376553,999745
unknown,160.217.166.30,1619,12114,384,318,138,0,0,0,140,164220691,1008099
unknown,160.217.166.30,1650,12013,467,318,138,0,0,0,138,125582948,1016471
unknown,160.217.166.30,1462,12174,304,318,120,0,0,0,138,126927247,1024677
unknown,160.217.166.30,1594,12248,367,318,104,0,0,0,138,130494375,1033019
unknown,160.217.166.30,1583,12484,301,318,105,0,0,0,138,130494375,1041390
unknown,160.217.166.30,1641,12459,332,318,138,0,0,0,138,118572728,1049637
unknown,160.217.166.30,1833,14593,590,318,168,0,0,0,186,138029935,1051309
unknown,160.217.166.30,1524,12266,293,318,104,0,0,0,138,138029935,1057813
unknown,160.217.166.30,1643,12351,444,318,138,0,0,0,138,123323698,1066197
unknown,160.217.166.30,1645,12531,327,318,138,0,0,0,138,123323698,1074569
unknown,160.217.166.30,1606,12353,335,318,104,0,0,0,138,162996755,1082883
unknown,160.217.166.30,1629,12418,342,318,104,0,0,0,138,125332722,1091255
unknown,160.217.166.30,1678,12610,380,318,138,0,0,0,138,134233241,1099547
unknown,160.217.166.30,1659,12367,430,318,138,0,0,0,138,117917628,1107919
unknown,160.217.166.30,1547,12268,337,318,104,0,0,0,138,119235129,1116279
unknown,160.217.166.30,1618,12297,335,318,138,0,0,0,138,119235129,1124663
unknown,160.217.166.30,1623,12299,368,318,138,0,0,0,138,119013527,1133035
unknown,160.217.166.30,1625,12349,407,318,105,0,0,0,138,118645987,1141394
unknown,160.217.166.30,1630,12429,359,318,104,0,0,0,138,126790602,1149767
unknown,160.217.166.30,1332,12149,388,318,122,0,0,0,138,95092952,1158121
unknown,160.217.166.30,1373,12358,367,318,122,0,0,0,138,122346358,1166447
unknown,160.217.166.30,1318,12056,340,318,121,0,0,0,138,122224066,1174820
unknown,160.217.166.30,1596,12017,389,318,138,0,0,0,138,126160890,1183175
unknown,160.217.166.30,1655,12274,411,318,138,0,0,0,138,126160890,1191547
unknown,160.217.166.30,1548,12341,308,318,103,0,0,0,138,119904998,1199908
unknown,160.217.166.30,1600,12261,342,318,104,0,0,0,138,118135165,1208279
unknown,160.217.166.30,1646,12264,408,318,138,0,0,0,138,120352019,1216617
unknown,160.217.166.30,1549,12160,290,318,103,0,0,0,138,120352019,1224978
unknown,160.217.166.30,1648,12363,378,318,138,0,0,0,138,124024181,1233315
unknown,160.217.166.30,414,7596,793,318,16,0,0,0,16,133517576,1241540
unknown,160.217.166.30,421,3704,99,318,14,0,0,0,16,133517576,1244907
unknown,160.217.166.30,452,3687,59,318,16,0,0,0,16,133517576,1248235
unknown,160.217.166.30,1574,12116,379,318,105,0,0,0,138,133517576,1256532
unknown,160.217.166.30,1503,11810,426,318,104,0,0,0,138,133517576,1264905
unknown,160.217.166.30,1364,12080,436,318,120,0,0,0,138,123608604,1273261
unknown,160.217.166.30,1647,12347,320,318,138,0,0,0,138,124944192,1281615
unknown,160.217.166.30,1641,12217,398,318,138,0,0,0,138,124944192,1289987
unknown,160.217.166.30,1571,12035,328,318,104,0,0,0,138,133902704,1298347
unknown,160.217.166.30,1353,11924,465,318,120,0,0,0,138,133902704,1306703
unknown,160.217.166.30,2387,14894,2293,318,58,0,0,0,178,126540045,1314723
unknown,160.217.166.30,1582,12294,420,318,104,0,0,0,138,126540045,1323049
