label,connection_id,srtt,rtt,mdev,min_rtt,inflight,lost,retrans_out,sack_out,snd_cwnd,sk_pacing_rate,delivered
unknown,160.217.166.30,593,5161,646,299,18,0,0,0,20,52306142,109657
unknown,160.217.166.30,498,4937,679,299,15,0,0,0,15,41009519,113613
unknown,160.217.166.30,533,5089,347,299,24,0,0,0,30,79569267,117623
unknown,160.217.166.30,586,4738,247,299,25,0,0,0,25,71219924,118719
unknown,160.217.166.30,456,4395,170,299,22,0,0,0,24,73707030,126179
unknown,160.217.166.30,637,4723,191,299,28,0,0,0,29,82877493,130077
unknown,160.217.166.30,519,4723,553,299,20,0,0,0,20,57156891,131965
unknown,160.217.166.30,558,5133,325,299,22,0,0,0,27,70998480,136943
unknown,160.217.166.30,563,5743,782,299,27,0,0,0,27,63457287,141115
unknown,160.217.166.30,472,4315,232,299,23,0,0,0,23,71945492,145821
unknown,160.217.166.30,504,4331,296,299,17,0,0,0,17,52980651,149729
unknown,160.217.166.30,573,5106,238,299,21,0,0,0,25,66086956,153319
unknown,160.217.166.30,510,5171,540,299,18,0,0,0,23,60035737,157314
unknown,160.217.166.30,568,4811,290,299,27,0,0,0,27,75750405,161775
unknown,160.217.166.30,583,4588,234,299,27,0,0,0,27,79432258,166055
unknown,160.217.166.30,590,5530,390,299,36,0,0,0,36,87868643,169971
unknown,160.217.166.30,554,4741,427,299,18,0,0,0,18,51245897,174146
unknown,160.217.166.30,627,4998,245,299,26,0,0,0,28,75616806,177833
unknown,160.217.166.30,438,3786,392,299,14,0,0,0,16,57042155,181457
unknown,160.217.166.30,573,5568,630,299,20,0,0,0,28,67875862,185191
unknown,160.217.166.30,523,4725,197,299,20,0,0,0,27,77129142,189843
unknown,160.217.166.30,673,5153,258,299,31,0,0,0,31,81200388,193610
unknown,160.217.166.30,503,4012,182,299,21,0,0,0,21,70650448,198250
unknown,160.217.166.30,636,4626,178,299,20,0,0,0,26,75861997,202355
unknown,160.217.166.30,618,5014,325,299,27,0,0,0,27,72683526,206166
unknown,160.217.166.30,521,5016,478,299,12,0,0,0,12,32290909,209565
unknown,160.217.166.30,587,4480,379,299,11,0,0,0,14,42180000,212234
