label,connection_id,srtt,rtt,mdev,min_rtt,inflight,lost,retrans_out,sack_out,snd_cwnd,sk_pacing_rate,delivered
unknown,160.217.124.202,1661,13147,184,167,1944,0,0,0,3324,3514585776,2418449
unknown,160.217.124.202,1603,13205,337,167,1873,0,0,0,3324,3499148746,2539031
unknown,160.217.124.202,1558,13655,233,167,1992,0,0,0,3324,3383834434,2659409
unknown,160.217.124.202,1653,13341,240,167,1866,0,0,0,3324,3463477940,2780049
unknown,160.217.124.202,2551,19237,681,167,1949,0,0,0,4044,2922224629,2883249
unknown,160.217.124.202,1772,12627,900,167,1721,0,0,0,4100,4513604181,2965893
unknown,160.217.124.202,2325,19230,564,167,2015,0,0,0,4100,2963769110,3051644
unknown,160.217.124.202,2283,19337,586,167,2050,0,0,0,4100,2947369292,3138458
unknown,160.217.124.202,1865,17401,449,167,1733,0,0,0,3997,3193006011,3197744
unknown,160.217.124.202,1778,13559,401,167,2121,0,0,0,3900,3998312559,3310577
unknown,160.217.124.202,1394,9127,1041,167,1578,1,1,1043,1084,2394221277,3392347
unknown,160.217.124.202,1718,13225,309,167,1859,0,0,0,3847,4043582427,3512871
unknown,160.217.124.202,1573,13228,253,167,2149,0,0,0,3847,4042665376,3635742
unknown,160.217.124.202,1783,13912,193,167,1996,0,0,0,3847,3843902932,3756446
unknown,160.217.124.202,1419,12683,301,167,1742,0,0,0,3847,4216382370,3878110
unknown,160.217.124.202,1685,12832,415,167,1948,0,0,0,3847,4167423441,4000222
unknown,160.217.124.202,1400,13062,117,167,1757,0,0,0,3847,4094042076,4121822
unknown,160.217.124.202,1690,13099,328,167,1890,0,0,0,3847,4082477868,4243102
unknown,160.217.124.202,1743,13496,290,167,1831,0,0,0,3847,3962387196,4364574
unknown,160.217.124.202,2115,18638,717,167,1766,0,0,0,3847,2869212233,4472456
unknown,160.217.124.202,2145,19273,241,167,1771,0,0,0,3847,2774678441,4556683
unknown,160.217.124.202,2226,18973,479,167,1999,0,0,0,4429,3244960902,4636153
unknown,160.217.124.202,2165,18950,709,167,1767,0,0,0,4339,3182879746,4721521
unknown,160.217.124.202,2438,19548,347,167,635,0,0,0,4339,3085511111,4807790
unknown,160.217.124.202,1514,13838,502,167,1812,0,0,0,4131,4149747420,4889026
unknown,160.217.124.202,2196,18414,599,167,2133,0,0,0,4075,3076233300,4993780
