label,connection_id,srtt,rtt,mdev,min_rtt,inflight,lost,retrans_out,sack_out,snd_cwnd,sk_pacing_rate,delivered
unknown,160.217.124.202,301,2194,171,143,225,0,0,0,395,1184157741,2867242
unknown,160.217.124.202,280,2366,48,143,270,0,0,0,395,1176444991,2954137
unknown,160.217.124.202,286,2569,169,143,270,0,0,0,337,1612710000,3040987
unknown,160.217.124.202,281,2917,163,129,270,0,0,0,395,1057514775,3120682
unknown,160.217.124.202,304,3034,95,129,315,0,0,0,395,1158833544,3196642
unknown,160.217.124.202,296,2989,113,129,270,0,0,0,374,994988213,3267202
unknown,160.217.124.202,279,2887,145,129,270,0,0,0,396,1068356842,3338662
unknown,160.217.124.202,283,3012,76,129,270,0,0,0,396,1032134441,3411067
unknown,160.217.124.202,359,2842,129,129,315,0,0,0,338,1307544034,3479017
unknown,160.217.124.202,268,2878,232,129,180,0,0,0,338,1419996279,3553312
unknown,160.217.124.202,320,3066,64,129,315,0,0,0,396,1136772278,3627472
unknown,160.217.124.202,239,3354,149,129,251,0,0,0,396,1155374389,3698141
unknown,160.217.124.202,348,2974,143,129,315,0,0,0,396,1054176289,3771337
unknown,160.217.124.202,290,2667,143,129,315,0,0,0,383,1005325753,3841897
unknown,160.217.124.202,450,3056,142,129,360,0,0,0,396,1058340937,3915157
unknown,160.217.124.202,330,2716,160,129,225,0,0,0,396,912854778,3984052
unknown,160.217.124.202,339,2838,115,129,225,0,0,0,365,887730329,4053802
unknown,160.217.124.202,449,3410,322,129,225,0,0,0,338,1290168051,4115272
unknown,160.217.124.202,281,3206,164,129,225,0,0,0,338,1204156847,4178497
unknown,160.217.124.202,408,3441,225,129,270,0,0,0,396,866161415,4239292
unknown,160.217.124.202,328,3155,358,129,315,0,0,0,338,1351972500,4306432
unknown,160.217.124.202,436,3319,264,129,270,0,0,0,375,964869237,4377847
unknown,160.217.124.202,308,2905,196,129,270,0,0,0,365,925325460,4443052
unknown,160.217.124.202,300,2954,197,129,180,0,0,0,396,1224843098,4511047
unknown,160.217.124.202,346,2915,200,129,270,0,0,0,396,953326162,4578682
unknown,160.217.124.202,377,2842,162,129,270,0,0,0,396,1004952852,4648387
unknown,160.217.124.202,281,3020,100,129,225,0,0,0,396,1057514775,4717462
unknown,160.217.124.202,338,3110,108,129,270,0,0,0,396,872858509,4786042
unknown,160.217.124.202,213,1926,95,129,225,0,0,0,395,1081146403,4859527
unknown,160.217.124.202,207,2742,320,129,315,0,0,0,338,1372519156,4935217
unknown,160.217.124.202,235,2496,162,129,180,0,0,0,338,1490293137,5019007
unknown,160.217.124.202,244,2078,170,129,180,0,0,0,396,1148517536,5102077
unknown,160.217.124.202,276,2688,122,129,315,0,0,0,338,1642032057,5183527
unknown,160.217.124.202,300,2129,195,129,315,0,0,0,396,1171865403,5262997
unknown,160.217.124.202,292,2908,224,129,180,0,0,0,396,978812489,5318527
unknown,160.217.124.202,331,3170,140,129,270,0,0,0,396,1048917098,5405557
unknown,160.217.124.202,216,2075,105,129,180,0,0,0,396,987373511,5472967
unknown,160.217.124.202,246,2065,49,129,180,0,0,0,375,996085641,5542492
unknown,160.217.124.202,251,2959,84,129,270,0,0,0,396,990260529,5610307
unknown,160.217.124.202,279,2978,143,129,225,0,0,0,393,885698887,5677672
unknown,160.217.124.202,376,3240,170,129,225,0,0,0,396,886568370,5743417
unknown,160.217.124.202,425,3485,179,129,315,0,0,0,396,977400029,5805022
unknown,160.217.124.202,255,2202,114,129,180,0,0,0,396,1066254588,5872972
unknown,160.217.124.202,381,2873,139,129,315,0,0,0,338,1243535460,5947717
unknown,160.217.124.202,398,3005,144,129,360,0,0,0,396,1110390513,6022777
unknown,160.217.124.202,350,2947,156,129,270,0,0,0,394,960422879,6095542
unknown,160.217.124.202,349,3041,225,129,315,0,0,0,338,1275589860,6169387
unknown,160.217.124.202,481,3155,318,129,315,0,0,0,338,1261337470,6235987
unknown,160.217.124.202,291,2469,113,129,180,0,0,0,364,951317726,6304612
unknown,160.217.124.202,307,3118,243,129,270,0,0,0,338,1220979236,6370267
unknown,160.217.124.202,389,2786,218,129,270,0,0,0,389,870614695,6434932
unknown,160.217.124.202,431,3317,139,129,360,0,0,0,396,1075140000,6503287
unknown,160.217.124.202,316,3022,201,129,90,0,0,0,57,1252590350,6570067
unknown,160.217.124.202,156,1351,39,103,45,0,0,0,46,1252590350,6595447
unknown,160.217.124.202,186,1353,44,103,45,0,0,0,46,1252590350,6619882
unknown,160.217.124.202,334,3359,118,103,360,0,0,0,375,1058340937,6691432
unknown,160.217.124.202,299,3256,126,103,315,0,0,0,338,1200954304,6755827
unknown,160.217.124.202,291,3016,370,103,315,0,0,0,338,1237147462,6816307
unknown,160.217.124.202,369,3324,125,103,270,0,0,0,356,978812489,6880657
unknown,160.217.124.202,355,3018,271,103,315,0,0,0,338,1169841502,6942082
unknown,160.217.124.202,341,2956,228,103,225,0,0,0,338,1433520000,7019212
unknown,160.217.124.202,283,2781,245,103,315,0,0,0,338,1308866116,7086937
unknown,160.217.124.202,374,2946,199,103,315,0,0,0,396,935550020,7158397
unknown,160.217.124.202,299,2766,148,103,315,0,0,0,338,1368360062,7226617
unknown,160.217.124.202,248,2715,279,103,315,0,0,0,338,1505196017,7301632
unknown,160.217.124.202,341,3327,155,103,270,0,0,0,396,1141741620,7375072
unknown,160.217.124.202,303,2893,171,103,180,0,0,0,365,1015880343,7446442
unknown,160.217.124.202,313,3071,179,103,225,0,0,0,381,1081146403,7518982
unknown,160.217.124.202,389,3189,239,103,225,0,0,0,330,964869237,7588507
unknown,160.217.124.202,322,3157,126,103,225,0,0,0,369,889362147,7655512
unknown,160.217.124.202,376,3617,145,103,315,0,0,0,396,932972781,7719907
unknown,160.217.124.202,410,3686,167,103,315,0,0,0,386,1433520000,7786732
unknown,160.217.124.202,433,3426,96,103,315,0,0,0,396,975991669,7851892
unknown,160.217.124.202,340,3200,125,103,270,0,0,0,394,981649587,7918132
unknown,160.217.124.202,325,3181,255,103,270,0,0,0,338,1332031901,7983967
unknown,160.217.124.202,285,3127,335,103,315,0,0,0,338,1220979236,8048227
unknown,160.217.124.202,361,3058,141,103,270,0,0,0,321,810859802,8113522
unknown,160.217.124.202,401,4147,453,103,225,0,0,0,338,1128897034,8173102
unknown,160.217.124.202,558,3728,295,103,315,0,0,0,343,848794767,8226562
unknown,160.217.124.202,662,6522,379,103,360,0,0,0,366,731466762,8272687
unknown,160.217.124.202,349,2612,203,103,225,0,0,0,338,1480520685,8344462
unknown,160.217.124.202,196,2873,235,103,315,0,0,0,338,1480520685,8360797
unknown,160.217.124.202,228,2371,166,103,225,0,0,0,396,1136473521,8487787
unknown,160.217.124.202,484,3183,291,103,360,0,0,0,396,1081146403,8564467
unknown,160.217.124.202,343,3725,240,103,180,0,0,0,355,912854778,8627377
unknown,160.217.124.202,215,2815,243,103,225,0,0,0,338,1261337470,8689927
unknown,160.217.124.202,293,2645,109,103,270,0,0,0,310,964869237,8758867
unknown,160.217.124.202,487,3820,290,103,225,0,0,0,338,1351972500,8827267
unknown,160.217.124.202,437,3318,222,103,315,0,0,0,338,1275589860,8893597
unknown,160.217.124.202,457,3961,136,103,343,0,0,0,396,1013282661,8959134
unknown,160.217.124.202,369,3254,182,103,315,0,0,0,338,1233767280,9022882
unknown,160.217.124.202,420,4072,414,103,270,0,0,0,338,1174807875,9084667
unknown,160.217.124.202,645,4880,325,103,381,0,0,0,396,1033788496,9143416
unknown,160.217.124.202,579,5009,278,103,315,0,0,0,338,1005698953,9199552
unknown,160.217.124.202,638,4446,283,103,315,0,0,0,338,1035685341,9251122
unknown,160.217.124.202,308,4730,324,103,225,0,0,0,336,1085477924,9304897
unknown,160.217.124.202,290,4196,331,103,225,0,0,0,311,681426775,9355477
unknown,160.217.124.202,393,4087,477,103,225,0,0,0,338,1046082222,9413572
unknown,160.217.124.202,307,2950,148,103,270,0,0,0,344,872858509,9473962
unknown,160.217.124.202,484,3708,192,103,315,0,0,0,338,1082874858,9531877
unknown,160.217.124.202,409,2902,99,103,225,0,0,0,255,760413398,9589117
unknown,160.217.124.202,367,3130,206,103,225,0,0,0,382,817712169,9647887
unknown,160.217.124.202,434,3913,251,103,360,0,0,0,364,1188312712,9708592
unknown,160.217.124.202,381,2896,70,103,270,0,0,0,295,834160375,9763897
unknown,160.217.124.202,321,4108,70,103,45,0,0,0,36,996818626,9816322
unknown,160.217.124.202,277,1939,258,103,27,0,0,0,36,996818626,9829705
unknown,160.217.124.202,318,1965,403,103,36,0,0,0,36,996818626,9844132
unknown,160.217.124.202,544,4153,251,103,270,0,0,0,338,1148825670,9903307
unknown,160.217.124.202,359,3889,130,103,225,0,0,0,346,828041826,9956767
unknown,160.217.124.202,507,4256,238,103,360,0,0,0,363,937761024,10013602
unknown,160.217.124.202,420,3966,149,103,315,0,0,0,339,828989555,10066162
unknown,160.217.124.202,348,4468,300,103,315,0,0,0,340,794461901,10120207
unknown,160.217.124.202,637,4200,215,103,315,0,0,0,338,1070275134,10171912
unknown,160.217.124.202,374,3774,304,103,225,0,0,0,338,1003464068,10224562
unknown,160.217.124.202,528,4387,293,103,270,0,0,0,338,1040458097,10275052
unknown,160.217.124.202,329,3149,210,103,225,0,0,0,277,740530133,10326802
unknown,160.217.124.202,361,4353,513,103,90,0,0,0,338,1082874858,10377562
unknown,160.217.124.202,362,4626,596,103,315,0,0,0,322,988093722,10428097
unknown,160.217.124.202,527,4995,360,103,315,0,0,0,338,939442763,10476112
unknown,160.217.124.202,289,3299,118,103,270,0,0,0,368,769702534,10526962
unknown,160.217.124.202,458,3818,186,103,270,0,0,0,337,1088093549,10581142
unknown,160.217.124.202,491,4028,219,103,315,0,0,0,336,765930910,10636312
unknown,160.217.124.202,421,3241,179,103,270,0,0,0,383,822012417,10692472
unknown,160.217.124.202,387,3349,285,103,225,0,0,0,396,780343573,10747597
unknown,160.217.124.202,411,4308,144,103,270,0,0,0,387,844561357,10801237
unknown,160.217.124.202,386,2979,64,103,225,0,0,0,257,727538390,10855327
unknown,160.217.124.202,535,3703,428,103,315,0,0,0,358,691161483,10909552
