label,connection_id,srtt,rtt,mdev,min_rtt,inflight,lost,retrans_out,sack_out,snd_cwnd,sk_pacing_rate,delivered
unknown,160.217.166.30,4379,34614,470,571,368,0,0,0,380,148179580,206429
unknown,160.217.166.30,4245,34790,442,571,351,0,0,0,392,152085633,214818
unknown,160.217.166.30,4384,34574,439,571,368,0,0,0,401,156549360,223219
unknown,160.217.166.30,4041,30126,609,571,357,0,0,0,361,161741804,231602
unknown,160.217.166.30,4454,33199,733,571,368,0,0,0,373,151649290,240009
unknown,160.217.166.30,4438,34601,430,571,368,0,0,0,384,149795624,248381
unknown,160.217.166.30,4458,34694,400,571,368,0,0,0,394,153284556,256753
unknown,160.217.166.30,4396,34684,322,571,368,0,0,0,392,152550432,264205
unknown,160.217.166.30,4107,31851,406,571,322,0,0,0,366,155100988,273543
unknown,160.217.166.30,4404,33034,732,571,368,0,0,0,373,152406756,282099
unknown,160.217.166.30,3764,30335,187,571,337,0,0,0,373,165966863,290456
unknown,160.217.166.30,4391,31879,1238,571,368,0,0,0,376,159198770,298889
unknown,160.217.166.30,4028,31968,511,571,351,0,0,0,376,158755555,307232
unknown,160.217.166.30,4356,33580,803,571,368,0,0,0,377,151536486,315587
unknown,160.217.166.30,4384,34320,381,571,368,0,0,0,378,148662377,323959
unknown,160.217.166.30,3895,30250,392,571,322,0,0,0,347,154831973,332285
unknown,160.217.166.30,3310,26243,322,571,319,0,0,0,336,172815364,340660
unknown,160.217.166.30,4054,31358,620,571,322,0,0,0,358,154095949,348109
unknown,160.217.166.30,3877,30250,523,571,333,0,0,0,345,153939570,356516
unknown,160.217.166.30,3629,30352,552,571,306,0,0,0,342,152088139,364915
unknown,160.217.166.30,3741,29904,307,571,334,0,0,0,335,151207062,373305
unknown,160.217.166.30,3932,30320,489,571,322,0,0,0,341,151803482,381689
unknown,160.217.166.30,3530,28717,676,571,272,0,0,0,305,143356478,390111
unknown,160.217.166.30,3572,27674,461,571,276,0,0,0,315,153636770,398479
unknown,160.217.166.30,3794,29107,640,571,322,0,0,0,329,152565032,406851
unknown,160.217.166.30,3844,30117,410,571,334,0,0,0,341,152826695,415257
unknown,160.217.166.30,3557,27504,370,571,276,0,0,0,316,155077137,423641
