label,connection_id,srtt,rtt,mdev,mdev_max,rttvar,min_rtt,inflight,lost,recv_rtt,retrans_out,total_lost,sack_out,total_retrans,rcv_buf,snd_buf,snd_cwnd,sk_pacing_rate,sk_max_pacing_rate,delivered
fibre,160.217.166.30;43160;5201,2737,21546,370,200000,200003,556,242,0,0,0,4388,0,4388,131072,2854912,243,152228571,18446744073709551615,3653565
fibre,160.217.166.30;43160;5201,2973,23082,463,200000,200003,556,241,0,0,0,4388,0,4388,131072,2854912,262,153209046,18446744073709551615,3661938
fibre,160.217.166.30;43160;5201,2250,17070,401,200000,200003,556,196,0,0,0,4435,0,4435,131072,2854912,202,159725553,18446744073709551615,3670309
fibre,160.217.166.30;43160;5201,2225,19524,1065,200000,200003,556,214,0,0,0,4435,0,4435,131072,2854912,225,155550092,18446744073709551615,3678617
fibre,160.217.166.30;43160;5201,2824,21022,486,200000,200003,556,230,0,0,0,4435,0,4435,131072,2854912,244,156665131,18446744073709551615,3686973
fibre,160.217.166.30;43160;5201,2938,22083,574,200000,200003,556,230,0,0,0,4435,0,4435,131072,2854912,257,157083874,18446744073709551615,3695345
fibre,160.217.166.30;43160;5201,2089,16508,357,200000,200003,556,184,0,0,0,4482,0,4482,131072,2854912,189,154533947,18446744073709551615,3703717
fibre,160.217.166.30;43160;5201,2432,18937,316,200000,200003,556,184,0,0,0,4482,0,4482,131072,2854912,215,153244125,18446744073709551615,3712089
fibre,160.217.166.30;43160;5201,2491,18909,467,200000,200003,556,184,0,0,0,4482,0,4482,131072,2854912,228,162750690,18446744073709551615,3719311
fibre,160.217.166.30;43160;5201,1876,14245,307,200000,200003,556,138,0,0,0,4529,0,4529,131072,2854912,183,173398441,18446744073709551615,3723865
fibre,160.217.166.30;43160;5201,1978,17035,334,200000,200003,556,167,0,0,0,4529,0,4529,131072,2854912,199,157676689,18446744073709551615,3732300
fibre,160.217.166.30;43160;5201,2234,18441,290,200000,200003,556,197,0,0,0,4529,0,4529,131072,2854912,222,162489409,18446744073709551615,3740642
fibre,160.217.166.30;43160;5201,2667,21155,321,200000,200003,556,196,0,0,0,4529,0,4529,131072,2854912,238,151851987,18446744073709551615,3749015
fibre,160.217.166.30;43160;5201,2537,21660,463,200000,200003,556,212,0,0,0,4529,0,4529,131072,2854912,257,160151578,18446744073709551615,3757233
fibre,160.217.166.30;43160;5201,2896,23224,167,200000,200003,556,242,0,0,0,4529,0,4529,131072,2854912,275,159827764,18446744073709551615,3765713
fibre,160.217.166.30;43160;5201,2169,17226,401,200000,200003,556,197,0,0,0,4576,0,4576,131072,2854912,206,161413305,18446744073709551615,3773854
fibre,160.217.166.30;43160;5201,2281,18491,208,200000,200003,556,213,0,0,0,4576,0,4576,131072,2854912,229,167159720,18446744073709551615,3782210
fibre,160.217.166.30;43160;5201,2742,21630,394,200000,200003,556,242,0,0,0,4576,0,4576,131072,2854912,248,154757503,18446744073709551615,3790599
fibre,160.217.166.30;43160;5201,2924,23196,332,200000,200003,556,241,0,0,0,4576,0,4576,131072,2854912,267,155365545,18446744073709551615,3798972
fibre,160.217.166.30;43160;5201,2161,16854,344,200000,200003,556,151,0,0,0,4619,0,4619,131072,2854912,195,156166607,18446744073709551615,3807296
fibre,160.217.166.30;43160;5201,2348,17806,449,200000,200003,556,195,0,0,0,4619,0,4619,131072,2854912,220,166768055,18446744073709551615,3815440
fibre,160.217.166.30;43160;5201,2719,20972,382,200000,200003,556,197,0,0,0,4619,0,4619,131072,2854912,239,153820637,18446744073709551615,3823534
fibre,160.217.166.30;43160;5201,2484,21219,403,200000,200003,556,214,0,0,0,4619,0,4619,131072,2854912,258,164116160,18446744073709551615,3831613
fibre,160.217.166.30;43160;5201,2913,23121,334,200000,200003,556,242,0,0,0,4619,0,4619,131072,2854912,274,159955988,18446744073709551615,3840509
fibre,160.217.166.30;43160;5201,2242,17288,342,200000,200003,556,196,0,0,0,4676,0,4676,131072,2854912,210,163957427,18446744073709551615,3848651
fibre,160.217.166.30;43160;5201,1859,14415,355,200000,200003,556,150,0,0,0,4691,0,4691,131072,2854912,173,161989927,18446744073709551615,3856839
fibre,160.217.166.30;43160;5201,2141,16730,279,200000,200003,556,149,0,0,0,4691,0,4691,131072,2854912,190,153290137,18446744073709551615,3865672
fibre,160.217.166.30;43160;5201,2205,18454,489,200000,200003,556,214,0,0,0,4691,0,4691,131072,2854912,216,157986431,18446744073709551615,3873749
fibre,160.217.166.30;43160;5201,2715,21188,369,200000,200003,556,196,0,0,0,4691,0,4691,131072,2854912,230,146519161,18446744073709551615,3881863
fibre,160.217.166.30;43160;5201,2740,21203,470,200000,200003,556,243,0,0,0,4691,0,4691,131072,2854912,248,157874112,18446744073709551615,3890694
fibre,160.217.166.30;43160;5201,2988,23259,376,200000,200003,556,242,0,0,0,4691,0,4691,131072,2854912,267,154944718,18446744073709551615,3898791
fibre,160.217.166.30;43160;5201,2230,17388,432,200000,200003,556,196,0,0,0,4752,0,4752,131072,2854912,207,160685714,18446744073709551615,3906887
fibre,160.217.166.30;43160;5201,2429,18774,356,200000,200003,556,197,0,0,0,4752,0,4752,131072,2854912,226,162483093,18446744073709551615,3915718
fibre,160.217.166.30;43160;5201,2449,20988,402,200000,200003,556,213,0,0,0,4752,0,4752,131072,2854912,240,154346483,18446744073709551615,3923798
fibre,160.217.166.30;43160;5201,2137,16657,376,200000,200003,556,149,0,0,0,4801,0,4801,131072,2854912,192,155582589,18446744073709551615,3931912
fibre,160.217.166.30;43160;5201,2002,16861,399,200000,200003,556,166,0,0,0,4801,0,4801,131072,2854912,196,156902295,18446744073709551615,3934839
fibre,160.217.166.30;43160;5201,2172,18174,871,200000,200003,556,196,0,0,0,4801,0,4801,131072,2854912,212,157449719,18446744073709551615,3940743
fibre,160.217.166.30;43160;5201,2710,19624,816,200000,200003,556,196,0,0,0,4801,0,4801,131072,2854912,234,160947737,18446744073709551615,3949575
fibre,160.217.166.30;43160;5201,2657,21768,439,200000,200003,556,214,0,0,0,4801,0,4801,131072,2854912,247,153156339,18446744073709551615,3957653
fibre,160.217.166.30;43160;5201,2734,23326,439,200000,200003,556,259,0,0,0,4801,0,4801,131072,2854912,266,153921015,18446744073709551615,3965750
fibre,160.217.166.30;43160;5201,2199,17249,357,200000,200003,556,196,0,0,0,4859,0,4859,131072,2854912,206,161198075,18446744073709551615,3974691
fibre,160.217.166.30;43160;5201,2244,18839,432,200000,200003,556,213,0,0,0,4859,0,4859,131072,2854912,220,157623653,18446744073709551615,3982724
fibre,160.217.166.30;43160;5201,2662,21075,289,200000,200003,556,197,0,0,0,4859,0,4859,131072,2854912,238,152428412,18446744073709551615,3990836
fibre,160.217.166.30;43160;5201,2761,22395,339,200000,200003,556,243,0,0,0,4859,0,4859,131072,2854912,259,156100843,18446744073709551615,3999668
fibre,160.217.166.30;43160;5201,2100,17836,766,200000,200003,556,170,0,0,0,4923,0,4923,131072,2854912,193,146054989,18446744073709551615,4007840
fibre,160.217.166.30;43160;5201,2263,17159,385,200000,200003,556,196,0,0,0,4923,0,4923,131072,2854912,210,165190046,18446744073709551615,4015907
fibre,160.217.166.30;43160;5201,2738,21511,456,200000,200003,556,196,0,0,0,4923,0,4923,131072,2854912,233,146201515,18446744073709551615,4024693
fibre,160.217.166.30;43160;5201,2583,21623,504,200000,200003,556,212,0,0,0,4923,0,4923,131072,2854912,252,157304499,18446744073709551615,4032773
fibre,160.217.166.30;43160;5201,2938,23040,276,200000,200003,556,241,0,0,0,4923,0,4923,131072,2854912,270,158175000,18446744073709551615,4041622
fibre,160.217.166.30;43160;5201,2188,17049,384,200000,200003,556,197,0,0,0,4977,0,4977,131072,2854912,205,162297378,18446744073709551615,4049716
fibre,160.217.166.30;43160;5201,2210,18892,435,200000,200003,556,213,0,0,0,4977,0,4977,131072,2854912,225,160753758,18446744073709551615,4057796
fibre,160.217.166.30;43160;5201,2486,21288,336,200000,200003,556,212,0,0,0,4977,0,4977,131072,2854912,247,156609695,18446744073709551615,4066629
fibre,160.217.166.30;43160;5201,1872,14533,306,200000,200003,556,150,0,0,0,5023,0,5023,131072,2854912,183,169962210,18446744073709551615,4074741
fibre,160.217.166.30;43160;5201,2218,17165,392,200000,200003,556,196,0,0,0,5023,0,5023,131072,2854912,211,165918648,18446744073709551615,4082837
fibre,160.217.166.30;43160;5201,2200,18693,388,200000,200003,556,213,0,0,0,5023,0,5023,131072,2854912,227,163909228,18446744073709551615,4091652
fibre,160.217.166.30;43160;5201,2798,21625,399,200000,200003,556,241,0,0,0,5023,0,5023,131072,2854912,245,152920786,18446744073709551615,4099766
fibre,160.217.166.30;43160;5201,2186,16781,387,200000,200003,556,149,0,0,0,5069,0,5069,131072,2854912,185,148802574,18446744073709551615,4107908
fibre,160.217.166.30;43160;5201,2213,17196,382,200000,200003,556,195,0,0,0,5069,0,5069,131072,2854912,211,165619539,18446744073709551615,4116740
fibre,160.217.166.30;43160;5201,2211,17820,495,200000,200003,556,214,0,0,0,5069,0,5069,131072,2854912,224,169666801,18446744073709551615,4124725
fibre,160.217.166.30;43160;5201,2723,21561,285,200000,200003,556,242,0,0,0,5069,0,5069,131072,2854912,245,153374704,18446744073709551615,4133575
fibre,160.217.166.30;43160;5201,2950,22784,362,200000,200003,556,242,0,0,0,5069,0,5069,131072,2854912,264,156397752,18446744073709551615,4141671
fibre,160.217.166.30;43160;5201,2195,17169,363,200000,200003,556,195,0,0,0,5115,0,5115,131072,2854912,203,159590704,18446744073709551615,4149768
fibre,160.217.166.30;43160;5201,2288,18799,467,200000,200003,556,196,0,0,0,5115,0,5115,131072,2854912,223,160113027,18446744073709551615,4158553
fibre,160.217.166.30;43160;5201,2681,21546,299,200000,200003,556,241,0,0,0,5115,0,5115,131072,2854912,242,151602116,18446744073709551615,4166650
fibre,160.217.166.30;43160;5201,2945,23078,352,200000,200003,556,243,0,0,0,5115,0,5115,131072,2854912,262,153235601,18446744073709551615,4175480
fibre,160.217.166.30;43160;5201,2188,16791,356,200000,200003,556,150,0,0,0,5147,0,5147,131072,2854912,192,154340968,18446744073709551615,4183577
fibre,160.217.166.30;43160;5201,2199,17096,364,200000,200003,556,196,0,0,0,5147,0,5147,131072,2854912,216,170535891,18446744073709551615,4191673
fibre,160.217.166.30;43160;5201,2711,21144,362,200000,200003,556,197,0,0,0,5147,0,5147,131072,2854912,232,148100794,18446744073709551615,4200458
fibre,160.217.166.30;43160;5201,2716,21439,348,200000,200003,556,242,0,0,0,5147,0,5147,131072,2854912,251,158024982,18446744073709551615,4208555
fibre,160.217.166.30;43160;5201,2182,16673,412,200000,200003,556,151,0,0,0,5192,0,5192,131072,2854912,185,149766448,18446744073709551615,4216696
fibre,160.217.166.30;43160;5201,1977,18268,497,200000,200003,556,213,0,0,0,5192,0,5192,131072,2854912,213,157378410,18446744073709551615,4225558
fibre,160.217.166.30;43160;5201,2752,20985,391,200000,200003,556,230,0,0,0,5192,0,5192,131072,2854912,232,149222930,18446744073709551615,4233683
fibre,160.217.166.30;43160;5201,2785,21634,380,200000,200003,556,242,0,0,0,5192,0,5192,131072,2854912,245,152857169,18446744073709551615,4241813
fibre,160.217.166.30;43160;5201,3012,23770,461,200000,200003,556,242,0,0,0,5192,0,5192,131072,2854912,266,151045923,18446744073709551615,4250645
fibre,160.217.166.30;43160;5201,2278,20563,1931,200000,200003,556,162,0,0,0,5248,0,5248,131072,2854912,206,135218868,18446744073709551615,4258775
fibre,160.217.166.30;43160;5201,2390,18672,296,200000,200003,556,196,0,0,0,5248,0,5248,131072,2854912,224,161924935,18446744073709551615,4266883
fibre,160.217.166.30;43160;5201,2590,21397,417,200000,200003,556,212,0,0,0,5248,0,5248,131072,2854912,244,153919446,18446744073709551615,4275745
fibre,160.217.166.30;43160;5201,1876,14476,370,200000,200003,556,150,0,0,0,5296,0,5296,131072,2854912,182,169699032,18446744073709551615,4283949
fibre,160.217.166.30;43160;5201,2077,16805,447,200000,200003,556,196,0,0,0,5296,0,5296,131072,2854912,210,168669800,18446744073709551615,4292045
fibre,160.217.166.30;43160;5201,2556,20423,882,200000,200003,556,184,0,0,0,5296,0,5296,131072,2854912,222,146720227,18446744073709551615,4300199
fibre,160.217.166.30;43160;5201,2510,21419,365,200000,200003,556,213,0,0,0,5296,0,5296,131072,2854912,244,153761352,18446744073709551615,4309002
fibre,160.217.166.30;43160;5201,2191,16844,363,200000,200003,556,184,0,0,0,5321,0,5321,131072,2854912,184,147444692,18446744073709551615,4317265
fibre,160.217.166.30;43160;5201,2181,17142,338,200000,200003,556,196,0,0,0,5321,0,5321,131072,2854912,203,159842072,18446744073709551615,4325349
fibre,160.217.166.30;43160;5201,2442,19270,419,200000,200003,556,196,0,0,0,5321,0,5321,131072,2854912,226,158300861,18446744073709551615,4334181
fibre,160.217.166.30;43160;5201,2753,21682,316,200000,200003,556,243,0,0,0,5321,0,5321,131072,2854912,244,151896245,18446744073709551615,4342276
fibre,160.217.166.30;43160;5201,2167,16128,574,200000,200003,556,151,0,0,0,5345,0,5345,131072,2854912,194,162359523,18446744073709551615,4350372
fibre,160.217.166.30;43160;5201,1954,16790,395,200000,200003,556,168,0,0,0,5345,0,5345,131072,2854912,211,169624395,18446744073709551615,4359187
fibre,160.217.166.30;43160;5201,2045,18431,434,200000,200003,556,196,0,0,0,5345,0,5345,131072,2854912,227,166239227,18446744073709551615,4367301
fibre,160.217.166.30;43160;5201,2864,21880,447,200000,200003,556,230,0,0,0,5345,0,5345,131072,2854912,250,154223034,18446744073709551615,4375409
fibre,160.217.166.30;43160;5201,1908,14585,427,200000,200003,556,150,0,0,0,5391,0,5391,131072,2854912,183,169356242,18446744073709551615,4384229
fibre,160.217.166.30;43160;5201,2184,17076,312,200000,200003,556,196,0,0,0,5391,0,5391,131072,2854912,206,162831201,18446744073709551615,4391681
fibre,160.217.166.30;43160;5201,2380,18641,352,200000,200003,556,197,0,0,0,5391,0,5391,131072,2854912,229,165814623,18446744073709551615,4399776
fibre,160.217.166.30;43160;5201,2772,21543,412,200000,200003,556,243,0,0,0,5391,0,5391,131072,2854912,248,155382481,18446744073709551615,4408608
fibre,160.217.166.30;43160;5201,2733,22525,385,200000,200003,556,259,0,0,0,5391,0,5391,131072,2854912,262,156997611,18446744073709551615,4416688
fibre,160.217.166.30;43160;5201,1932,16977,437,200000,200003,556,168,0,0,0,5437,0,5437,131072,2854912,206,163780738,18446744073709551615,4424737
fibre,160.217.166.30;43160;5201,2472,18844,473,200000,200003,556,195,0,0,0,5437,0,5437,131072,2854912,225,161163234,18446744073709551615,4433588
fibre,160.217.166.30;43160;5201,2569,21345,464,200000,200003,556,213,0,0,0,5437,0,5437,131072,2854912,240,151765003,18446744073709551615,4441666
fibre,160.217.166.30;43160;5201,3003,23257,470,200000,200003,556,243,0,0,0,5437,0,5437,131072,2854912,260,150895472,18446744073709551615,4449778
fibre,160.217.166.30;43160;5201,1875,16872,439,200000,200003,556,168,0,0,0,5485,0,5485,131072,2854912,202,161600000,18446744073709551615,4458639
fibre,160.217.166.30;43160;5201,2435,18819,404,200000,200003,556,196,0,0,0,5485,0,5485,131072,2854912,217,155639470,18446744073709551615,4466753
fibre,160.217.166.30;43160;5201,2724,21146,405,200000,200003,556,196,0,0,0,5485,0,5485,131072,2854912,236,150640007,18446744073709551615,4474849
fibre,160.217.166.30;43160;5201,2608,21535,485,200000,200003,556,214,0,0,0,5485,0,5485,131072,2854912,256,160454404,18446744073709551615,4483709
fibre,160.217.166.30;43160;5201,2736,23079,407,200000,200003,556,259,0,0,0,5485,0,5485,131072,2854912,274,160247081,18446744073709551615,4491806
fibre,160.217.166.30;43160;5201,2167,17111,332,200000,200003,556,196,0,0,0,5545,0,5545,131072,2854912,210,165653439,18446744073709551615,4500655
fibre,160.217.166.30;43160;5201,2452,18787,398,200000,200003,556,196,0,0,0,5545,0,5545,131072,2854912,229,164526023,18446744073709551615,4508751
fibre,160.217.166.30;43160;5201,2897,21738,572,200000,200003,556,241,0,0,0,5545,0,5545,131072,2854912,247,153367706,18446744073709551615,4516848
fibre,160.217.166.30;43160;5201,1956,16085,489,200000,200003,556,167,0,0,0,5591,0,5591,131072,2854912,196,164471843,18446744073709551615,4525662
fibre,160.217.166.30;43160;5201,2229,17173,432,200000,200003,556,196,0,0,0,5591,0,5591,131072,2854912,211,165841355,18446744073709551615,4533775
fibre,160.217.166.30;43160;5201,2718,21137,442,200000,200003,556,196,0,0,0,5591,0,5591,131072,2854912,231,147511264,18446744073709551615,4541871
fibre,160.217.166.30;43160;5201,2692,21614,251,200000,200003,556,243,0,0,0,5591,0,5591,131072,2854912,252,157370000,18446744073709551615,4550702
fibre,160.217.166.30;43160;5201,2908,23843,619,200000,200003,556,242,0,0,0,5591,0,5591,131072,2854912,268,151715673,18446744073709551615,4558799
fibre,160.217.166.30;43160;5201,2027,17397,473,200000,200003,556,166,0,0,0,5648,0,5648,131072,2854912,197,152844007,18446744073709551615,4566925
fibre,160.217.166.30;43160;5201,2434,18559,479,200000,200003,556,195,0,0,0,5648,0,5648,131072,2854912,222,161456285,18446744073709551615,4575774
fibre,160.217.166.30;43160;5201,1843,14478,336,200000,200003,556,150,0,0,0,5677,0,5677,131072,2854912,181,168743307,18446744073709551615,4584007
fibre,160.217.166.30;43160;5201,2234,17204,404,200000,200003,556,195,0,0,0,5677,0,5677,131072,2854912,198,155343222,18446744073709551615,4592104
fibre,160.217.166.30;43160;5201,2396,18847,364,200000,200003,556,197,0,0,0,5677,0,5677,131072,2854912,215,153975911,18446744073709551615,4600290
fibre,160.217.166.30;43160;5201,2466,20909,511,200000,200003,556,214,0,0,0,5677,0,5677,131072,2854912,236,152347486,18446744073709551615,4609151
fibre,160.217.166.30;43160;5201,1946,16705,413,200000,200003,556,167,0,0,0,5699,0,5699,131072,2854912,189,152711547,18446744073709551615,4617248
fibre,160.217.166.30;43160;5201,2390,18700,348,200000,200003,556,196,0,0,0,5699,0,5699,131072,2854912,215,155186310,18446744073709551615,4626097
fibre,160.217.166.30;43160;5201,2779,20486,757,200000,200003,556,230,0,0,0,5699,0,5699,131072,2854912,235,154834325,18446744073709551615,4634297
fibre,160.217.166.30;43160;5201,2524,21677,510,200000,200003,556,214,0,0,0,5699,0,5699,131072,2854912,248,154421958,18446744073709551615,4642317
fibre,160.217.166.30;43160;5201,2197,17226,497,200000,200003,556,196,0,0,0,5745,0,5745,131072,2854912,197,154361267,18446744073709551615,4650523
fibre,160.217.166.30;43160;5201,2450,18718,413,200000,200003,556,196,0,0,0,5745,0,5745,131072,2854912,216,155758179,18446744073709551615,4659355
fibre,160.217.166.30;43160;5201,2725,21199,410,200000,200003,556,197,0,0,0,5745,0,5745,131072,2854912,230,146443134,18446744073709551615,4667450
fibre,160.217.166.30;43160;5201,2749,21655,297,200000,200003,556,243,0,0,0,5745,0,5745,131072,2854912,250,155825444,18446744073709551615,4676282
fibre,160.217.166.30;43160;5201,2327,18235,462,200000,200003,556,149,0,0,0,5791,0,5791,131072,2854912,187,138417943,18446744073709551615,4684380
fibre,160.217.166.30;43160;5201,1986,16951,466,200000,200003,556,167,0,0,0,5791,0,5791,131072,2854912,204,162439407,18446744073709551615,4692458
fibre,160.217.166.30;43160;5201,2433,18801,349,200000,200003,556,196,0,0,0,5791,0,5791,131072,2854912,229,164403510,18446744073709551615,4701307
fibre,160.217.166.30;43160;5201,2551,21466,415,200000,200003,556,213,0,0,0,5791,0,5791,131072,2854912,248,155939849,18446744073709551615,4709386
fibre,160.217.166.30;43160;5201,2636,21508,485,200000,200003,556,214,0,0,0,5791,0,5791,131072,2854912,254,159400706,18446744073709551615,4713801
fibre,160.217.166.30;43160;5201,2282,17353,393,200000,200003,556,151,0,0,0,5845,0,5845,131072,2854912,196,152453731,18446744073709551615,4719798
fibre,160.217.166.30;43160;5201,2443,18903,350,200000,200003,556,196,0,0,0,5845,0,5845,131072,2854912,215,153519758,18446744073709551615,4728631
fibre,160.217.166.30;43160;5201,2483,21111,363,200000,200003,556,213,0,0,0,5845,0,5845,131072,2854912,237,151529117,18446744073709551615,4736710
fibre,160.217.166.30;43160;5201,2809,21563,443,200000,200003,556,242,0,0,0,5845,0,5845,131072,2854912,250,156490284,18446744073709551615,4741879
fibre,160.217.166.30;43160;5201,2143,16652,361,200000,200003,530,151,0,0,0,5893,0,5893,131072,2854912,186,150765889,18446744073709551615,4747122
fibre,160.217.166.30;43160;5201,2095,19487,1525,200000,200003,530,168,0,0,0,5893,0,5893,131072,2854912,210,145455739,18446744073709551615,4755523
fibre,160.217.166.30;43160;5201,2432,18819,335,200000,200003,530,195,0,0,0,5893,0,5893,131072,2854912,227,162811796,18446744073709551615,4764236
fibre,160.217.166.30;43160;5201,2751,21502,343,200000,200003,530,242,0,0,0,5893,0,5893,131072,2854912,247,155051027,18446744073709551615,4772331
fibre,160.217.166.30;43160;5201,3012,23143,430,200000,200003,530,241,0,0,0,5893,0,5893,131072,2854912,265,154554897,18446744073709551615,4780428
fibre,160.217.166.30;43160;5201,2240,17172,459,200000,200003,530,196,0,0,0,5960,0,5960,131072,2854912,205,161134870,18446744073709551615,4789305
fibre,160.217.166.30;43160;5201,2507,19251,506,200000,200003,530,197,0,0,0,5960,0,5960,131072,2854912,220,154250272,18446744073709551615,4797400
fibre,160.217.166.30;43160;5201,2686,21083,348,200000,200003,530,196,0,0,0,5960,0,5960,131072,2854912,239,153010785,18446744073709551615,4805497
fibre,160.217.166.30;43160;5201,2673,21023,367,200000,200003,530,196,0,0,0,5960,0,5960,131072,2854912,239,153447481,18446744073709551615,4806233
fibre,160.217.166.30;43160;5201,2018,17231,451,200000,200003,530,167,0,0,0,6019,0,6019,131072,2854912,194,151966479,18446744073709551615,4822914
fibre,160.217.166.30;43160;5201,2294,17380,385,200000,200003,530,184,0,0,0,6019,0,6019,131072,2854912,209,162312911,18446744073709551615,4831269
fibre,160.217.166.30;43160;5201,2722,21073,321,200000,200003,530,230,0,0,0,6019,0,6019,131072,2854912,233,149240298,18446744073709551615,4839641
fibre,160.217.166.30;43160;5201,2806,21726,330,200000,200003,530,230,0,0,0,6019,0,6019,131072,2854912,253,157180005,18446744073709551615,4848013
fibre,160.217.166.30;43160;5201,2206,16685,393,200000,200003,530,184,0,0,0,6038,0,6038,131072,2854912,186,150467701,18446744073709551615,4856385
fibre,160.217.166.30;43160;5201,2238,18147,349,200000,200003,530,195,0,0,0,6038,0,6038,131072,2854912,213,158427773,18446744073709551615,4864746
fibre,160.217.166.30;43160;5201,2486,20920,440,200000,200003,530,213,0,0,0,6038,0,6038,131072,2854912,232,149686577,18446744073709551615,4873100
fibre,160.217.166.30;43160;5201,2882,21823,483,200000,200003,530,230,0,0,0,6038,0,6038,131072,2854912,247,152770343,18446744073709551615,4881455
fibre,160.217.166.30;43160;5201,2413,18416,694,200000,200003,530,184,0,0,0,6084,0,6084,131072,2854912,196,143653866,18446744073709551615,4889781
fibre,160.217.166.30;43160;5201,2406,18889,348,200000,200003,530,196,0,0,0,6084,0,6084,131072,2854912,215,153633543,18446744073709551615,4898187
fibre,160.217.166.30;43160;5201,2719,21073,390,200000,200003,530,196,0,0,0,6084,0,6084,131072,2854912,232,148599781,18446744073709551615,4906513
fibre,160.217.166.30;43160;5201,2747,21574,346,200000,200003,530,243,0,0,0,6084,0,6084,131072,2854912,250,156410494,18446744073709551615,4914884
fibre,160.217.166.30;43160;5201,1967,17003,354,200000,200003,530,166,0,0,0,6131,0,6131,131072,2854912,198,157179603,18446744073709551615,4923241
fibre,160.217.166.30;43160;5201,2266,19162,746,200000,200003,530,196,0,0,0,6131,0,6131,131072,2854912,217,152853522,18446744073709551615,4931629
fibre,160.217.166.30;43160;5201,2442,20846,356,200000,200003,530,213,0,0,0,6131,0,6131,131072,2854912,232,150217941,18446744073709551615,4939984
fibre,160.217.166.30;43160;5201,1834,14406,359,200000,200003,530,150,0,0,0,6173,0,6173,131072,2854912,172,161154185,18446744073709551615,4947821
fibre,160.217.166.30;43160;5201,1867,14013,371,200000,200003,530,149,0,0,0,6173,0,6173,131072,2854912,176,169526696,18446744073709551615,4949754
fibre,160.217.166.30;43160;5201,2231,17293,426,200000,200003,530,196,0,0,0,6173,0,6173,131072,2854912,205,160007401,18446744073709551615,4958217
fibre,160.217.166.30;43160;5201,2375,18846,362,200000,200003,530,196,0,0,0,6173,0,6173,131072,2854912,223,159713721,18446744073709551615,4966589
fibre,160.217.166.30;43160;5201,2780,21673,480,200000,200003,530,241,0,0,0,6173,0,6173,131072,2854912,246,153204890,18446744073709551615,4974962
fibre,160.217.166.30;43160;5201,2504,21476,340,200000,200003,530,213,0,0,0,6173,0,6173,131072,2854912,257,161523710,18446744073709551615,4983362
fibre,160.217.166.30;43160;5201,3091,25214,524,200000,200003,530,259,0,0,0,6173,0,6173,131072,2854912,276,147748774,18446744073709551615,4991734
fibre,160.217.166.30;43160;5201,2240,17048,389,200000,200003,530,197,0,0,0,6220,0,6220,131072,2854912,213,168640825,18446744073709551615,5000122
fibre,160.217.166.30;43160;5201,2253,19339,538,200000,200003,530,213,0,0,0,6220,0,6220,131072,2854912,227,158434003,18446744073709551615,5008478
fibre,160.217.166.30;43160;5201,2775,21731,343,200000,200003,530,230,0,0,0,6220,0,6220,131072,2854912,249,154659352,18446744073709551615,5016833
fibre,160.217.166.30;43160;5201,2170,16835,418,200000,200003,530,149,0,0,0,6266,0,6266,131072,2854912,184,147523516,18446744073709551615,5025194
fibre,160.217.166.30;43160;5201,2461,17854,489,200000,200003,530,197,0,0,0,6266,0,6266,131072,2854912,213,161027713,18446744073709551615,5033564
fibre,160.217.166.30;43160;5201,2193,18761,378,200000,200003,530,213,0,0,0,6266,0,6266,131072,2854912,228,164034582,18446744073709551615,5041920
fibre,160.217.166.30;43160;5201,2535,21677,415,200000,200003,530,212,0,0,0,6266,0,6266,131072,2854912,245,152553951,18446744073709551615,5050293
fibre,160.217.166.30;43160;5201,2731,22830,500,200000,200003,530,260,0,0,0,6266,0,6266,131072,2854912,264,156082628,18446744073709551615,5058663
fibre,160.217.166.30;43160;5201,2271,17338,353,200000,200003,530,184,0,0,0,6334,0,6334,131072,2854912,197,153364125,18446744073709551615,5067019
fibre,160.217.166.30;43160;5201,2360,18519,426,200000,200003,530,196,0,0,0,6334,0,6334,131072,2854912,216,157431913,18446744073709551615,5075379
fibre,160.217.166.30;43160;5201,2690,21058,429,200000,200003,530,196,0,0,0,6334,0,6334,131072,2854912,235,150628549,18446744073709551615,5083751
fibre,160.217.166.30;43160;5201,2707,21509,200,200000,200003,530,242,0,0,0,6334,0,6334,131072,2854912,255,160020828,18446744073709551615,5092123
fibre,160.217.166.30;43160;5201,2936,23068,412,200000,200003,530,243,0,0,0,6334,0,6334,131072,2854912,272,159153251,18446744073709551615,5100494
fibre,160.217.166.30;43160;5201,2019,17125,437,200000,200003,530,167,0,0,0,6385,0,6385,131072,2854912,208,163941652,18446744073709551615,5108850
fibre,160.217.166.30;43160;5201,2488,18642,486,200000,200003,530,184,0,0,0,6385,0,6385,131072,2854912,226,163633601,18446744073709551615,5117251
fibre,160.217.166.30;43160;5201,2711,21387,364,200000,200003,530,242,0,0,0,6385,0,6385,131072,2854912,247,155884752,18446744073709551615,5125657
fibre,160.217.166.30;43160;5201,3000,23159,470,200000,200003,530,230,0,0,0,6385,0,6385,131072,2854912,265,154448119,18446744073709551615,5133995
fibre,160.217.166.30;43160;5201,2237,17227,349,200000,200003,530,184,0,0,0,6432,0,6432,131072,2854912,202,158269878,18446744073709551615,5142229
fibre,160.217.166.30;43160;5201,2427,18901,406,200000,200003,530,196,0,0,0,6432,0,6432,131072,2854912,222,158534850,18446744073709551615,5150589
fibre,160.217.166.30;43160;5201,2839,21363,514,200000,200003,530,230,0,0,0,6432,0,6432,131072,2854912,242,152900772,18446744073709551615,5158927
